,title,year,director,screenwriter,actors,type,summary,runtime,pubtime,country,language,scoreNum,score,star5,star4,star3,star2,star1,smallCommentNum,longCommentNum,posterurl
22,小森林 冬春篇 リトル・フォレスト 冬・春,2015,森淳一,森淳一/五十岚大介,桥本爱/三浦贵大/松冈茉优/温水洋一/桐岛加恋,剧情,于无法融入喧嚣吵闹的大城市，平凡女孩市子（桥本爱 饰）选择回到自幼生长的老家——位于日本东北地区的小森村。这里没有过多时尚文明的色彩，当地人过着日出而作日落而息的传统生活，他们靠天吃饭，靠着双手经营人生。生活虽不富裕，心中则是满满的充实和欢喜。受妈妈（桐島かれん 饰） 影响，市子似乎对亲手制作各种美味而廉价的料理有着格外浓厚的兴趣。妈妈失踪已经很久，对料理的回忆与再现成为母女间别具特色的交流方式。更何况还有取自大自然的各种食材，又怎能暴殄天物浪费了大好的韶光？在好友纪子（松冈茉优 饰）和裕太（三浦贵大 饰）的陪伴下，市子静静地走过了春夏秋冬……,120分钟,2015-02-14(日本), 日本, 日语,275188.0,9.0,60.0%,32.6%,6.7%,0.5%,0.2%,57593,987.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2258078370.jpg
23,煎饼侠,2015,大鹏,大鹏/苏彪,大鹏/袁姗姗/柳岩/吴君如/曾志伟/岳云鹏/衣云鹤/梁超/潘斌龙/崔志佳/乔杉/郭采洁/邓超/尚格·云顿/小沈阳/宋小宝/刘小光/王小利/陈思诚/林更新/陈羽凡/胡海泉/韩寒/陈赫/郑恺/包贝尔/郑伊健/陈小春/谢天华/林晓峰,喜剧,人气偶像大鹏（董成鹏 饰）遭遇了意外事件，令其跌入人生谷底，女友采洁（郭采洁 饰）也离他而去，只剩助理董成龙（潘斌龙 饰）和红颜知己柳岩（柳岩 饰）对他不离不弃。大鹏草率签下电影合约，却因资金问题一筹莫展，还遭到了黑道大哥王老板（梁超 饰）的威胁。无奈之下大鹏只得找来小 明星杜潇潇（袁姗姗 饰）、群头马涛（衣云鹤 饰）、狗仔摄影师胡来（崔志佳 饰）组成一个临时摄制组，准备拍摄一部全明星阵容的大片，而拍摄方式也是前所未有的尝试，邓超、吴君如、曾志伟、东北F4等一线大咖能否顺利出演？逼入绝境的大鹏将遭遇什么样的困难？,113分钟,2015-07-17(中国大陆), 中国大陆, 汉语普通话 / 英语 / 粤语,323413.0,5.8,6.7%,18.2%,42.9%,22.4%,9.8%,75802,1133.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2253038483.jpg
24,小黄人大眼萌 Minions,2015,凯尔·巴尔达/皮埃尔·柯芬,布莱恩·林奇,桑德拉·布洛克/乔恩·哈姆/迈克尔·基顿/艾莉森·珍妮/史蒂夫·库根/珍妮弗·桑德斯/杰弗里·拉什/史蒂夫·卡瑞尔/皮埃尔·柯芬/凯蒂·米克松/迈克尔·贝亚蒂/真田广之/大卫·罗森鲍姆/亚历克斯·道丁/保罗·索恩利,喜剧/动画,从地球诞生之初，一种奇怪的生物便出现在这颗蓝色的星球上。他们不断进化、蜕变，终于成为我们所熟悉的小黄人的模样。小黄人们毕生寻找邪恶的老大，以成为他的部属为荣，但是千百万年来的努力最终化成一场空。经历了一段长久的沉寂，名叫凯文的小黄人决定再度上路，他带着热爱音乐的斯图尔特、成事不足败事有余的鲍勃，漂洋过海来到了1968年的美国。三个小家伙偶然听说奥兰多即将召开“恶人大会”，于是忙不迭地赶了过去，并且阴差阳错成为女魔头斯嘉丽·杀人狂（桑德拉·布洛克 Sandra Bullock 配音）的随从。很快斯嘉丽交给他们一个任务，那就是窃取英国女王的王冠。,91分钟,2015-09-13(中国大陆)/2015-07-10(美国), 美国, 英语 / 西班牙语,218360.0,7.6,21.0%,42.5%,31.7%,4.1%,0.7%,43968,240.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2265761240.jpg
25,小王子 Le Petit Prince,2015,马克·奥斯本,伊连娜·布里纳尔/鲍勃·佩尔西凯蒂/安东尼·德·圣-埃克苏佩里,杰夫·布里吉斯/麦肯吉·弗依/瑞秋·麦克亚当斯/瑞利·奥斯本/詹姆斯·弗兰科/玛丽昂·歌迪亚/本尼西奥·德尔·托罗/保罗·路德/艾伯特·布鲁克斯/巴德·库特/瑞奇·热维斯/保罗·吉亚玛提/杰奎·巴恩布鲁克/马塞尔·布里奇斯/杰菲·布莱尼恩,动画/奇幻,灰蒙蒙的都市丛林，美丽的小女孩眼神中没有渴望和雀跃，她跟随妈妈穿梭钢筋水泥的光影之间，按照社会既定法则亦步亦趋。她的未来似乎早被注定和规划，即使生日礼物也找不到些许惊奇。为了进入好学校，母女俩搬到郊外一幢独栋房子里，旁边则是一间与周遭格格不入的破房子。某天，一个飞机螺旋桨突然破墙而入，从而建立起女孩和隔壁那个怪爷爷的友谊。老人自称曾是一名飞行员，年轻时他迫降沙漠，在那里认识了有着纯真心灵的小王子。女孩听老人讲述着有着童话般瑰丽色彩的往事，不知不觉间心驰神往……,108分钟,2015-10-16(中国大陆)/2015-05-22(戛纳电影节)/2015-07-29(法国), 法国, 英语 / 法语,255774.0,8.2,37.1%,42.3%,17.6%,2.2%,0.8%,67474,1907.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2274029145.jpg
26,海街日记 海街diary,2015,是枝裕和,是枝裕和/吉田秋生,绫濑遥/长泽雅美/夏帆/广濑铃/大竹忍/堤真一/加濑亮/风吹淳/中川雅也/前田旺志郎 /铃木亮平/坂口健太郎/树木希林,剧情/家庭,临海古都镰仓，顺山而成的小镇，不起眼的角落里生活着香田家四姐妹。她们的父亲早年和情人离家出走，母亲则干脆将女儿们抛给了外婆照顾。外婆去世后，外孙女们继承了这栋有着悠久历史的大房子。过早担负起家庭重任的大姐香田幸（绫濑遥 饰），尽心尽力照顾着两个妹妹佳乃（长泽雅美 饰）、千佳（夏帆 饰）健康成长。这一天，父亲去世的消息传到姐妹手中。她们结伴而行参加了父亲的葬礼，并且结识了从未谋面的异母妹妹浅野铃（广濑丝丝 饰）。许是血缘中的亲近之感，幸在临行前邀请铃搬来镰仓同住。未过多久，抱着对姐姐们的憧憬，铃迈入了父亲曾经生活过的房子。四季流转，姐妹们的故事悄然上演……,127分钟,2015-05-14(戛纳电影节)/2015-06-13(日本), 日本, 日语,295563.0,8.8,48.8%,41.8%,8.8%,0.5%,0.1%,83818,1279.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2242546753.jpg
27,房间 Room,2015,伦尼·阿伯拉罕森,艾玛·多诺霍,布丽·拉尔森/雅各布·特伦布莱/肖恩·布里吉格斯/温迪·古逊/阿曼达·布鲁盖尔/乔·平格/琼·艾伦/卡斯·安瓦尔/威廉姆·H·梅西/兰道尔·爱德华/罗德里戈-费尔南德斯-斯托尔/罗里·奥谢/汤姆·麦卡穆斯/杰克·富尔顿/梅根·帕克,剧情/家庭,女孩乔伊（布丽·拉尔森 Brie Larson 饰）被一个叫“老尼克”的男人拐骗，之后被他囚禁在其房子后院的棚屋里长达七年之久。在此期间她遭到强奸，并生下儿子杰克（雅各布·特伦布莱 Jacob Tremblay 饰）。靠着老尼克时不时的物资补给，母子二人艰难度日。尽管如此，母亲还是竭尽所能，为儿子杰克创造了一个安全而开心的成长空间。这个狭小逼仄的房间，成了杰克生活成长的神奇小天地。在杰克度过了他的五岁生日后，母亲决定告诉他真相，在这个小小的房间外面，有着更广阔的世界。他们开始策划逃跑计划，决心要逃出这个囚禁他们的房间……,118分钟,2015-09-04(特柳赖德电影节)/2015-10-23(多伦多)/2016-01-15(爱尔兰/英国)/2016-01-22(美国), 爱尔兰 / 加拿大 / 英国 / 美国, 英语,296654.0,8.8,48.0%,43.5%,8.0%,0.4%,0.1%,66493,1482.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2259715855.jpg
28,左耳,2015,苏有朋,饶雪漫,陈都灵/欧豪/杨洋/马思纯/段博文/胡夏/关晓彤/包文婧/蒋雯丽/成泰燊/谢娜/樊玲,剧情/爱情,单纯美丽的李珥（陈都灵 饰）左耳失聪，无法听见声音，然而，生理上的缺陷并没有令她感到自卑，正相反，她的个性温顺又温柔。一次偶然中，李珥结识了名叫吧啦（马思纯 饰）的女孩，吧啦的个性和李珥截然相反，她无拘无束，桀骜不驯，向往自由的生活。在吧啦的身上，李珥看到了自己内心里叛 逆执着的一面。,117分钟,2015-04-24(中国大陆), 中国大陆, 汉语普通话,207488.0,5.6,6.0%,14.7%,42.8%,25.5%,11.1%,55813,1482.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2238949728.jpg
29,侏罗纪世界 Jurassic World,2015,科林·特雷沃罗,里克·杰法/阿曼达·斯尔沃/德里克·康纳利/科林·特雷沃罗/迈克尔·克莱顿,克里斯·帕拉特/布莱丝·达拉斯·霍华德/文森特·多诺费奥/泰·辛普金斯/尼克·罗宾森/奥玛·希/黄荣亮/伊尔凡·可汗/朱迪·格雷尔/杰克·约翰逊/劳伦·拉普库斯/凯蒂·麦克格雷斯/布莱恩·泰/埃迪·J.费尔南德斯/因德尔·库马尔/安迪·巴克利/吉米·法伦,动作/科幻/冒险,,124分钟,2015-06-10(中国大陆)/2015-06-12(美国), 美国 / 中国大陆, 英语,337830.0,7.7,19.1%,49.7%,28.5%,2.3%,0.4%,71902,732.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2246217861.jpg
30,误杀瞒天记 Drishyam,2015,尼西卡特·卡马特,乌皮德拉·塞德海耶,阿贾耶·德乌干/塔布/施芮娅·萨兰/拉贾特·卡普尔/伊西塔·杜塔/莫伦诺·贾达夫/皮拉桑纳·凯特卡尔/尤盖莎·索南/帕拉斯莫什·帕拉布/瑞瑟·查达哈,剧情/悬疑/犯罪,维杰（阿贾耶·德乌干 Ajay Devgan 饰）和妻子娜蒂尼（施芮娅·萨兰 Shreya 饰）结婚多年，将两个女儿安久（伊西塔·杜塔 Ishita Dutta 饰）和安努（莫伦诺·贾达夫 Mrunal Jadhav 饰）抚养长大，一家人过着宁静的生活，平淡之中自有真味 。某日，安久去参加野营，结识了名为萨姆（Rishabh Chaddha 饰）的男生，此时的她并不知道的是，这位看上去文质彬彬的男孩，会彻底粉碎她的生活。,163分钟,2015-07-31(印度), 印度, 印地语,119316.0,8.5,39.5%,48.2%,11.2%,0.8%,0.2%,31786,431.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2276962949.jpg
31,师父,2015,徐浩峰,徐浩峰,廖凡/宋佳/蒋雯丽/金士杰/宋洋/黄觉/麦迪娜/张傲月/马君/陈观泰/熊欣欣/戴立忍/裘继戎/李博/邹家豪/卡丽娜/赵贵祥/李春遂/张蒙生/彭志/刘洪林/王宝山/刘子威/陈韦然/赵峥/李桂生/薄冰/谢勇/尚言生/杨晓波/刘妙/艾琳/刘新义/安东·夏波瓦洛/李一明/李光复/闫长海/杜月/高肖雅/鲁冠廷/柳青伶/崔陆萌/王星凯/冯启龙/任思扬/秦伯坤/赵英龙/徐悦/陈大成,剧情/动作/武侠,民国年间南派咏春传人陈识（廖凡 饰）来到天津，结识了天津武术泰斗郑山傲（金士杰 饰），为在武术界开馆立足，郑山傲建议陈识用教徒弟踢馆的传统方式达成目的。几经周折，陈识娶了一名天津绝色女子赵国卉（宋佳 饰）为妻，还收下了本地青年耿良辰（宋洋 饰）为徒代其踢馆，夫妻二人暂居 在贫民窟，防被踢馆的仇家前来寻仇。陈识与妻子原本看不上好斗好色的耿良辰，但接触后也发觉了耿良辰的可取之处。但随着第八家武馆邹馆长（蒋雯丽 饰）和军界人士林希文（黄觉 饰）的介入，天津武术界面临着一场巨变，靠武术复兴家业的愿望、对妻子的爱意，以及作为师父的责任，让陈识陷入了两难之境。,109分钟,2015-12-10(中国大陆)/2015-11-11(台北金马影展), 中国大陆, 汉语普通话,239940.0,8.1,30.1%,49.7%,17.3%,2.0%,0.8%,59316,1074.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2554541437.jpg
32,我是证人,2015,安相勋,顾小白/安相勋/尹昌业/崔民硕,杨幂/鹿晗/王景春/朱亚文/刘芮麟/赖艺/柴蔚/李溪芮,剧情/悬疑/犯罪,路小星（杨幂 饰）是一位初出茅庐的见习女警，她的弟弟死于一场意外，而作为见证人的路小星则双目失明。尽管失去了视觉，但路小星的其他感官却因此而意外的活跃起来，即便生活在黑暗之中，路小星却依旧能够敏感的感受到周遭的一举一动。,112分钟,2015-10-30(中国大陆), 中国大陆 / 韩国, 汉语普通话,144034.0,6.2,9.9%,21.2%,45.9%,16.2%,6.8%,39412,817.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2279732402.jpg
33,小时代4：灵魂尽头,2015,郭敬明,郭敬明,杨幂/郭采洁/陈学冬/郭碧婷/谢依霖/李贤宰/锦荣/任言恺/姜潮/王琳/商侃,喜剧/爱情,时间指向2015年，林萧（杨幂 饰）和陆烧（陈学冬 饰）在焰火盛放的外滩拥吻。这则花边新闻直接影响M.E.的经营，叶传萍（王琳 饰）强势入主，宫洺（锦荣 饰）形同傀儡，他对林萧的情感不易察觉，同时似乎也没有注意到南湘（郭碧婷 饰）的脉脉含情。叶传萍盛气凌人，质问顾里（郭采洁 饰）盛古亏空四个亿的情况，却始终没有攻破顾里的防线。与此同时，深陷财务危机的顾里被诊断患有子宫癌，精神和肉体的打击让这个倔强的女孩濒临崩溃。走入社会，进入职场，林萧、顾里、南湘、唐宛如（谢依霖 饰）、顾准（任言恺 饰）、Neil（李贤宰 饰）等好朋友被卷入充满尔虞我诈的漩涡之中，她们的友情和爱情也将承受前所未有的考验……,116分钟,2015-07-09(中国大陆), 中国大陆, 汉语普通话,148301.0,4.8,6.8%,9.6%,29.9%,25.3%,28.4%,37499,737.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2250399288.jpg
34,灰姑娘 Cinderella,2015,肯尼思·布拉纳,克里斯·韦兹,莉莉·詹姆斯/理查德·麦登/凯特·布兰切特/海莉·阿特维尔/海伦娜·伯翰·卡特/荷丽黛·格兰杰/索菲 麦希拉/斯特兰·斯卡斯加德/侬索·阿诺斯/德里克·雅各比/本·卓别林/罗伯·布莱顿/埃洛伊塞·韦伯/劳里·卡尔弗特/亚历克斯·麦奎因/约书亚·麦圭尔/王丽雅,爱情/奇幻/冒险,,106分钟,2015-03-13(美国/中国大陆)/2015-02-13(柏林电影节), 美国 / 英国, 英语,187116.0,6.9,11.2%,31.7%,49.2%,6.9%,1.0%,50936,720.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2231066272.jpg
35,荒野猎人 The Revenant,2015,亚历杭德罗·冈萨雷斯·伊纳里图,马克·L·史密斯/亚历杭德罗·冈萨雷斯·伊纳里图/迈克尔·庞克,莱昂纳多·迪卡普里奥/汤姆·哈迪/多姆纳尔·格里森/威尔·保尔特/福勒斯特·古德勒克/保罗·安德森/克里斯托弗·约纳尔/约书亚·博格/杜安·霍华德/梅劳·纳克霍克/亚瑟·雷德克劳德/克里斯托弗·罗莎蒙德/罗伯特·莫隆尼/卢卡斯·哈斯/布莱登·佛雷切/伊曼纽尔·比洛多/汤姆·盖里/斯科特·奥林克/格蕾丝·德芙/阿德里安·格林·麦莫伦/哈维尔·博泰特/布拉德·卡特/雷·蔡斯/查尔斯·法西/杰伊·塔瓦尔/迈克尔·维拉尔,剧情/动作/冒险,休·格拉斯（莱昂纳多·迪卡普里奥 Leonardo DiCaprio 饰）是一名皮草猎人，在一次打猎途中被一头熊殴打成重伤后被同行的乘船船长安德鲁·亨利（多姆纳尔·格里森 Domhnall Gleeson 饰）救下，船长雇佣了两个人约翰·菲茨杰拉德（汤姆·哈迪 Tom Hardy 饰）和吉姆·布里杰（威尔·保尔特 Will Poulter 饰）来照顾他。约翰·菲茨杰拉德根本无心照顾格拉斯，一心只想着将格拉斯的财产占为己有，于是残忍的杀害了格拉斯的儿子，并说服吉姆·布里杰将格拉斯抛弃在荒野等死。两人原以为格拉斯就会这样离世，但格拉斯凭借坚强的毅力在野性的蛮荒之地穿行了好几个月，终于回到了安全地带并开始了复仇计划。,156分钟,2016-03-18(中国大陆)/2015-12-16(美国加州)/2016-01-08(美国), 美国 / 中国香港 / 中国台湾, 英语 / 波尼语 / 法语,333815.0,7.9,24.4%,50.5%,22.8%,1.9%,0.4%,80527,1397.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2323258429.jpg
36,何以笙箫默,2015,杨文军/黄斌,莫菲勒/顾漫,黄晓明/杨幂/佟大为/杨颖/谢依霖/黄子韬/陈冲/何穗/马苏/华少/曾志伟/姚安濂/孙艺洲/孔连顺/沈泰/刘天佐,爱情,曾经，何以琛（黄晓明 饰）拒绝了身边络绎不绝的追求者们，偏偏选择了单纯而又天真的赵默笙（杨幂 饰），然而，赵默笙特殊的家庭背景却让这一对恋人最终走上了陌路。一眨眼七年过去，赵默笙带着一个秘密回到了故地，让她没有想到的是，在那里等待着她的，竟然正是分手后再无联系的何以琛。,107分钟,2015-04-30(中国大陆), 中国大陆, 汉语普通话,138689.0,3.8,3.2%,3.7%,17.0%,29.6%,46.4%,36920,610.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2239863767.jpg
37,恶棍天使,2015,俞白眉/邓超,俞白眉,邓超/孙俪/代乐乐/梁超/杨新鸣/王砚辉/许可嘉/赵曼竹/栾元晖/张鹭/王双宝,喜剧,查小刀（孙俪 饰）智商极高，但性格软弱怕事，莫非里（邓超 饰）不过是一介混混，但个性嚣张跋扈，一场车祸让两人相遇，莫非里毫无意外的狠狠在查小刀的身上诈了一笔。亲情淡漠，工作受挫，又遭恶人欺压，查小刀心灰意冷，无意之中得知了有一位名为折耳根（梁超 饰）的神医专治各种疑难杂症，于是便起了向他寻求良方的念头。,124分钟,2015-12-24(中国大陆), 中国大陆, 汉语普通话,136127.0,4.2,4.3%,6.2%,22.5%,29.2%,37.8%,34178,956.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2298326979.jpg
38,精灵旅社2 Hotel Transylvania 2,2015,格恩迪·塔塔科夫斯基,罗伯特·斯密戈尔/亚当·桑德勒/托德·杜伦,亚当·桑德勒/安迪·萨姆伯格/赛琳娜·戈麦斯/阿什·布林克夫/凯文·詹姆斯/大卫·斯佩德/史蒂夫·布西密/科甘-迈克尔·凯/莫莉·香侬/梅尔·布鲁克斯/法兰·德瑞雪/梅根·莫拉莉/尼克·奥弗曼/达纳·卡维/罗伯·里格尔/尼克·斯旺森/乔尼·所罗门/克里斯·卡坦/莎蒂·桑德勒/珊妮·桑德勒/乔恩·拉威茨/罗伯特·斯密戈尔/罗斯·阿卜杜/路奈尔·坎贝尔/杰瑞德·桑德勒/保罗·布里顿/克里斯·帕内尔/艾伦·卡瓦特,喜剧/动画/奇幻,经过一番艰难的考验，吊儿郎当的人类青年乔纳森（安迪·萨姆伯格 Andy Samberg 配音）终于和吸血鬼女郎梅菲丝（赛琳娜·戈麦斯 Selena Gomez 配音）携手走入婚姻的殿堂，而以梅菲丝的父亲德古拉（亚当·桑德勒 Adam Sandler 配音）为代表的怪物们，和人类的关系前所未有地密切起来。婚后不久，梅菲丝生下了可爱的儿子丹尼斯。小家伙一天天长大，外公德古拉对他疼爱有加，他热切期望丹尼斯能够成长为出色的吸血鬼。与之相对，梅菲丝认定儿子是一个普通的人类小孩，她希望能带丹尼斯走进文明社会，远离暴力血腥的怪物世界。为了阻止女儿一家的离开，德古拉想办法支走梅菲丝，同时叫上科学怪人、狼人、透明人、木乃伊等一帮死党，要在有限的时间里对丹尼斯展开一场吸血鬼养成教育集训。,89分钟,2015-10-27(中国大陆)/2015-09-25(美国), 美国, 英语,123560.0,7.7,20.1%,47.8%,29.4%,2.4%,0.3%,21245,154.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2276842218.jpg
